source,name,open,location,genre,city,state,year_opened,the_geom,year_closed,audience,notes,known_open_date,approved,location_confirmed,date_confirmed,cartodb_id,created_at,updated_at
Map 1980,Pennyfeather's,false,89 Seventh Av South,-74.00327627,New York,NY,1980,0101000020E610000000008006328052C0D2274582CB5D4440,,,,,true,true,false,562,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Paul Sargent's,false,165 West 4 St,-74.00140358,New York,NY,1969,0101000020E61000000000800D1C8052C0906208C3B75D4440,,,,,true,true,false,563,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Paula's,false,64 Greenwich Av,-74.00085519,New York,NY,1980,0101000020E61000000000409B0A8052C0E5D41AEE385E4440,,,lesbian,,true,true,false,564,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,PJ Boutique,false,37 Greenwich Av,-74.00030671,New York,NY,1969,0101000020E6100000000080D6078052C0474A84291A5E4440,,,Smart,,true,true,false,565,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Phil's Thrift Shop,false,1110 Second Av,-73.96457426,New York,NY,1970,0101000020E6100000000040E2B67D52C0C3966FE44D614440,,,,,true,true,false,566,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Salon Wednesday,false,219 Second Av,-73.98520284,New York,NY,,0101000020E6100000000000A8117F52C0AE1C5277B35D4440,,,"At Flamingo East, Wednesday",,true,true,false,567,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Resurrection Disco,false,316 West 49 St,-73.98731514,New York,NY,1980,0101000020E61000000000C0FF357F52C0AB96F9DF88614440,,,blacks,,true,true,false,568,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Res-Erection,false,47 West 20 St,-73.9924796,New York,NY,,0101000020E61000000000C0978E7F52C0E9596029D45E4440,,,"At Limelight, Fridays",,true,true,false,569,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Sideshow,false,371 West 46 St,-73.9897628,New York,NY,1980,0101000020E61000000000001C617F52C0F985919765614440,,,hustlers,,true,true,false,570,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Scandal,false,359 West 54 St,-73.98587769,New York,NY,2000,0101000020E6100000000000FB277F52C0A988EFF20B624440,,,,,true,true,false,571,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Rollerballs,false,515 West 18 St,-74.00715642,New York,NY,,0101000020E61000000000008F748052C082AE4D98645F4440,,,"At Roxy, Tuesday",,true,true,false,572,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Sauna Baths,false,300 West 58 St,-73.98279782,New York,NY,1969,0101000020E610000000008064E47E52C06179DA5839624440,,,,,true,true,false,573,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Sound Factory Bar ,false,12 West 21 St,-73.9912382,New York,NY,1994,0101000020E6100000000080C0787F52C0F62024A4C85E4440,,,,,true,true,false,574,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Sound Factory (v2),false,530 West 27 St,-74.00364168,New York,NY,1994,0101000020E6100000000080843B8052C0B44C6D7213604440,,,,,true,true,false,575,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Slocum's,false,154 East 79 St,-73.95848645,New York,NY,1980,0101000020E6100000000000425B7D52C0E48020D628634440,,,,,true,true,false,576,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Silver Dollar,false,163 Christopher St,-74.00846849,New York,NY,1969,0101000020E61000000000606E8F8052C06553690ACD5D4440,,,,,true,true,false,577,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Scene One,false,432 Hudson St,-74.00676161,New York,NY,1980,0101000020E6100000000040A36B8052C0E012142D875D4440,,,cabaret and restaurant,,true,true,false,578,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Sapphire Lounge,false,249 Eldridge St,-73.98957017,New York,NY,2000,0101000020E61000000000E0BF557F52C0012DE79A8B5C4440,,,,,true,true,false,579,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Selywn,false,239 West 42 St,-73.98873106,New York,NY,1968,0101000020E61000000000807D437F52C0666D0B82E2604440,,,second run theatre,,true,true,false,580,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Seventeen Barrow Street,false,17 Barrow St,-74.00276389,New York,NY,1969,0101000020E61000000000603C2B8052C0A463D4E1C45D4440,,,College crowd,,true,true,false,581,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Satanic Realms,false,172 West 4 St,-74.00151905,New York,NY,1970,0101000020E6100000000000F71B8052C0E2300E76B85D4440,,,,,true,true,false,582,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Scott Hotel,false,132 West 45 St,-73.9837859,New York,NY,1969,0101000020E610000000008079FC7E52C0A06B4B18EC604440,,,,,true,true,false,583,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Roger's,false,21 Greenwich Ave,-73.99993505,New York,NY,1980,0101000020E61000000000004D028052C02B27F40C055E4440,,,,,true,true,false,584,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Sally's II,false,252 West 43 St,-73.98794047,New York,NY,1994,0101000020E610000000000048447F52C03D6DA389FD604440,,,,,true,true,false,585,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages 1991,Sally's Hideaway,false,264 West 43 St,-73.98818591,New York,NY,1991,0101000020E610000000000080487F52C0026D7C25F7604440,,,,,true,true,false,587,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Singles,false,951 First Av,-73.96507496,New York,NY,1980,0101000020E61000000000C09DC67D52C0DF33ADA3B2604440,,,,,true,true,false,588,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Solo's,false,248 East 52 St,-73.9687488,New York,NY,1980,0101000020E61000000000C0B9F57D52C00D316012CC604440,,,,,true,true,false,589,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Serendipity General Store,false,225 East 60 St,-73.96540365,New York,NY,1969,0101000020E61000000000804CC17D52C054C7430483614440,,,,,true,true,false,590,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Sahara,false,1234 Second Av,-73.96174561,New York,NY,1980,0101000020E61000000000C0CB897D52C04B86F9D6CE614440,,,Lesbian,,true,true,false,591,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Swirl,false,339 East 10 St,-73.98043787,New York,NY,,0101000020E610000000004064BB7E52C00484D5C0115D4440,,,"At Crowbar, Tuesday",,true,true,false,592,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Spunk,false,339 East 10 St,-73.98043787,New York,NY,,0101000020E610000000008015BB7E52C0B3A599C0125D4440,,,"At Crowbar, Thursday and Saturday",,true,true,false,593,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Strap,false,130 Tenth Av,-74.00631192,New York,NY,1980,0101000020E6100000000040E7638052C0A3E071C0505F4440,,,,,true,true,false,594,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Spike,false,120 Eleventh Av,-74.00792896,New York,NY,1994,0101000020E61000000000003D7B8052C02FC3D4A99A5F4440,,,,,true,true,false,595,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Tea Dance for HIV+ Men,false,12 West 21 St,-73.9912382,New York,NY,,0101000020E610000000008047797F52C0D489CEC6C65E4440,,,"At Sound Factory, Sunday",,true,true,false,596,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Studio 84,false,700 Elton,-73.9144497,New York,NY,2000,0101000020E6100000AECA0458867A52C0DEC63161DF684440,,,,,true,true,false,597,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Table Tops,false,2226 Third Av,-73.93762907,New York,NY,1969,0101000020E61000008A95581D027C52C05AC407FD8E664440,,,"Casual, mixed",,true,true,false,598,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Stormy Weather,false,1574 Third Av,-73.9528537,New York,NY,1980,0101000020E610000000008088FE7C52C014175A73E7634440,,,Piano bar,,true,true,false,599,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Tant Bella Casa,false,143 Perry St,-74.00798525,New York,NY,1980,0101000020E610000000008096838052C05F6C38F8125E4440,,,,,true,true,false,600,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,The Blowfish,false,551 Hudson St,-74.00606204,New York,NY,1980,0101000020E61000000000C073668052C06678CAE41B5E4440,,,Chinese food,,true,true,false,601,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,The Ball,false,101 Avenue A,-73.98377913,New York,NY,,0101000020E61000000000C079F87E52C0D86268F5E65C4440,,,"At The Pyramid, Saturday",,true,true,false,602,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Sugar Babies,false,313 Bowery,-73.99222155,New York,NY,,0101000020E6100000000080F87C7F52C0CAEA266ACD5C4440,,,"At CBGB, Mondays",,true,true,false,603,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1983,The Candle Shop,false,118 Christopher St,-74.00542681,New York,NY,,0101000020E61000000000400F5A8052C0F6E3D354D65D4440,,,,,true,true,false,604,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Taboo,false,40 West 8 St,-73.9982933,New York,NY,,0101000020E61000000000808FE57F52C034F3954DD15D4440,,,Lesbian ,,true,true,false,605,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Starship Discovery 1,false,350 West 42 St,-73.99123954,New York,NY,1980,0101000020E6100000000080C3757F52C0E5207BB70C614440,,,,,true,true,false,606,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Spurs,false,106 West 43 St,-73.98410751,New York,NY,1980,0101000020E610000000000074FA7E52C0903BBCC4B5604440,,,,,true,true,false,607,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Star Sapphire,false,400 East 59 St,-73.9616328,New York,NY,1994,0101000020E61000000000002E8D7D52C0A122E28732614440,,,,,true,true,false,608,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Sutton East,false,330 East 56 St,-73.96492545,New York,NY,1969,0101000020E6100000FFFF7F44BA7D52C09969F53104614440,,,,,true,true,false,609,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,The New Escuelita,false,301 West 39 St,-73.99160079,New York,NY,2000,0101000020E61000000000C069717F52C05F71C7D5B5604440,,,,,true,true,false,610,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The New Gallery,false,15 East 11 St ,-73.99431335,New York,NY,1969,0101000020E610000000000072A17F52C0B267A256F05D4440,,,In Van Renselaer Hotel,,true,true,false,611,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,The Silhouette,false,59 West 19 St,-73.99318695,New York,NY,1980,0101000020E6100000FFFF7FB89E7F52C03784541CC65E4440,,,lesbian,,true,true,false,612,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,The Playground,false,12 West 21 St,-73.9912382,New York,NY,,0101000020E610000000008093787F52C0B0E3F293C55E4440,,,"At Sound Factory, Sunday",,true,true,false,613,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Penthouse,false,253 West 72 St,-73.98331112,New York,NY,1969,0101000020E6100000FFFF7F17F57E52C0504F47B2CC634440,,,In Westover Hotel,,true,true,false,614,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,The Rendezvous,false,38 West 28 St,-73.98929235,New York,NY,1980,0101000020E6100000000000AF557F52C0E8B8F6B76C5F4440,,,,,true,true,false,615,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages 1991,The Men's Room,false,51 West 26 St,-73.99013341,New York,NY,1991,0101000020E6100000000080E0677F52C0DA522A5A505F4440,,,,,true,true,false,616,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,The Cock (?),false,88 Avenue A,-73.9840859,New York,NY,2000,0101000020E61000000000809BF87E52C01D57EB81D55C4440,,,check address HUH?,,true,true,false,617,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,The Ruins,false,158 Perry St,-74.00897392,New York,NY,1980,0101000020E61000000000405D938052C003F51DFB075E4440,,,"Screening room, refreshments and entertainment",,true,true,false,618,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1983,The Last Resort,false,153 First Av,-73.98467686,New York,NY,,0101000020E61000000000002A087F52C0AB37DEE8405D4440,,,,,true,true,false,619,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,The Snake Pit,false,215 West 10 St,-74.00432635,New York,NY,1970,0101000020E61000000000803A498052C0CC9B1BBBF75D4440,,,,,true,true,false,620,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Five Oaks,false,49 Grove St,-74.00383916,New York,NY,1969,0101000020E6100000000040953D8052C05F3B5A5DD65D4440,,,Bar,,true,true,false,621,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Leather Man,false,85 Christopher St,-74.00370569,New York,NY,1969,0101000020E6100000000040D03E8052C0E026896AE55D4440,,,Leather,,true,true,false,622,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Gallery,false,77 Christopher St,-74.0033593,New York,NY,1969,0101000020E610000000008079378052C07552117BE75D4440,,,,,true,true,false,623,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Ninth Circle Restaurant,false,139 West 10 St,-74.00059898,New York,NY,1969,0101000020E6100000000080680C8052C0B9D28AE9095E4440,,,,,true,true,false,624,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Shed House,false,184 West 4 St,-74.00187988,New York,NY,1969,0101000020E6100000000000D51F8052C08D87F204C15D4440,,,,,true,true,false,625,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,The Ramm's Head,false,55 Christopher St,-74.00218301,New York,NY,1970,0101000020E6100000000040CC248052C052C804CFEC5D4440,,,,,true,true,false,626,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Sham Shop,false,150 West 10 St,-74.00108971,New York,NY,1969,0101000020E61000000000C002148052C0C6F3F3FC005E4440,,,Gift and Novelty,,true,true,false,627,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Skull,false,421 West 13 St,-74.00680953,New York,NY,1969,0101000020E6100000000000BF718052C0E1C24639D85E4440,,,S&M Club,,true,true,false,628,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages 1991,Twenty Twenty,false,20 West 20 St,-73.99185535,New York,NY,1991,0101000020E6100000000080B4847F52C0A9AD45A7BD5E4440,,,,,true,true,false,629,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Trix,false,248 West 48 St,-73.98588234,New York,NY,,0101000020E6100000FFFF3F41297F52C0564E6CCB63614440,,,,,true,true,false,630,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Thrush,false,24 East 22 St,-73.9887122,New York,NY,1970,0101000020E6100000000000E33F7F52C0C79605BAB75E4440,,,,,true,true,false,631,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Tijuana Cat,false,350 West 46 St,-73.98936937,New York,NY,1980,0101000020E61000000000C0CD587F52C043F7AB1456614440,,,cabaret and restaurant,,true,true,false,632,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Two Penny Club,false,36 East 30 St,-73.9844132,New York,NY,1968,0101000020E61000000000409EF97E52C0383C31AE545F4440,,,,,true,true,false,633,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Tom Cat Club,false,903 First Av,-73.96582986,New York,NY,1980,0101000020E610000000000024D37D52C0CFD87B0491604440,,,,,true,true,false,634,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages 1991,Town and Country Pub,false,656 Ninth Av,-73.9908854,New York,NY,1991,0101000020E61000000000207E667F52C01F0F50B35F614440,,,,,true,true,false,635,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Third Avenue El,false,985 Third Av,-73.96668903,New York,NY,1969,0101000020E6100000000000C1DB7D52C0C0FAE51B71614440,,,Bar mixed,,true,true,false,636,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,The Web (v1),false,40 East 50 St,-73.97521304,New York,NY,2000,0101000020E610000000008077687E52C0FB4A52D1F3604440,,,Asian,,true,true,false,637,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,The Warehouse,false,141 East 140 St,-73.92939006,New York,NY,2000,0101000020E6100000782274207B7B52C013ABD4AF52684440,,,,,true,true,false,638,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Twilight,false,1463 Third Av,-73.955586,New York,NY,1980,0101000020E61000000000004B257D52C0B12B9AEF65634440,,,Oriental bar,,true,true,false,639,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Uncle Charlie's North,false,1049 Lexington Av,-73.9609323,New York,NY,1980,0101000020E6100000000040947D7D52C0DBB2A501D4624440,,,,,true,true,false,640,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Tosos Theatre ,false,115 Bedford St,-74.00572987,New York,NY,1980,0101000020E610000000000058608052C0ADFD69C0D25D4440,,,,,true,true,false,641,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Trilogy,false,135 Christopher St,-74.00689173,New York,NY,1980,0101000020E610000000006013728052C03E6C6ECCD55D4440,,,,,true,true,false,642,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Twelve West,false,491 West St,-74.00992697,New York,NY,1980,0101000020E61000000000002A9D8052C07354DEF45E5E4440,,,,,true,true,false,643,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Timber,false,68 Second Av,-73.98952277,New York,NY,1980,0101000020E610000000008033517F52C09ABEC9FCEB5C4440,,,,,true,true,false,644,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,The Stag Shop,false,43-45 West 8 St,-73.99838351,New York,NY,1970,0101000020E61000000000A051E57F52C0A5FF0BA9DA5D4440,,,,,true,true,false,645,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,The Stallion,false,277 Bleecker St,-74.00323652,New York,NY,1980,0101000020E61000000000002B338052C01DACBE02A85D4440,,,,,true,true,false,646,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Tor's Restaurant,false,21 Greenwich Ave,-73.99993505,New York,NY,1969,0101000020E61000000000C0E7018052C04F378BD9055E4440,,,,,true,true,false,647,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Uncle Charlie's,false,56 Greenwich Av,-74.00063508,New York,NY,1994,0101000020E61000000000001A088052C0E29DA378315E4440,,,,,true,true,false,648,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Tool Box,false,507 West St,-74.00964559,New York,NY,1969,0101000020E6100000FFFFBF899B8052C09403FEB6855E4440,,,Casual leather,,true,true,false,649,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Yukon Bar,false,140 East 53 St,-73.97062144,New York,NY,1969,0101000020E610000000000047197E52C0DD32C9ED03614440,,,Casual college,,true,true,false,650,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Van Rensselaer Hotel,false,15 East 11 St,-73.99431335,New York,NY,1969,0101000020E6100000000000F9A17F52C0E33973BDEE5D4440,,,,,true,true,false,651,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,YMCA West Side Branch,false,6 West 63 St,-73.98055503,New York,NY,1969,0101000020E610000000008044C87E52C044E1F31BA8624440,,,,,true,true,false,652,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,YMCA McBurney ,false,215 West 23 St,-73.99635145,New York,NY,1969,0101000020E61000000000C037C17F52C0EDEBC9F44C5F4440,,,,,true,true,false,653,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Warsaw New York,false,17 West 19 St,-73.99221989,New York,NY,1994,0101000020E6100000000000BD837F52C0A71991BCAE5E4440,,,,,true,true,false,654,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Taft Hotel Men's Bar,false,On Seventh Av at 59 St,,New York,NY,1970,0101000020E6100000000080B6DD7E52C0F20414E185614440,,,,,true,true,false,655,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Uncle Sam,false,110 West 45 St,-73.98334197,New York,NY,1969,0101000020E6100000000080F0EE7E52C0E63D38B6DF604440,,,S&M Gear,,true,true,false,656,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,York's Restaurant,false,710 Second Av,-73.97386705,New York,NY,1980,0101000020E61000000000C002527E52C0220AAAE9A85F4440,,,,,true,true,false,657,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,YMCA William Sloane House,false,356 West 34 St,-73.99502998,New York,NY,1969,0101000020E610000000000076BB7F52C00C2BE17A61604440,,,,,true,true,false,658,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Wall Street Sauna,false,1 Maiden Lane ,-74.00983984,New York,NY,,0101000020E6100000900E4837A18052C02E51361DD95A4440,,,,,true,true,false,659,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Up & Down Bar,false,1306 Unionport Rd,-73.8537378,New York,NY,2000,0101000020E610000076A2E3A3A37652C0783B9B86C96A4440,,,,,true,true,false,660,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Womanbooks,false,201 West 92 St,-73.97242325,New York,NY,1980,0101000020E610000008BCB62E3C7E52C0A099CEC152654440,,,?,,true,true,false,661,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Columbus Hotel,false,106 West 83 St,-73.97414854,New York,NY,1969,0101000020E61000008CFF2073587E52C04F02400073644440,,,,,true,true,false,662,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Warehouse Pier 51,false,324 Amsterdam Av,-73.98005379,New York,NY,1980,0101000020E6100000000080CFB57E52C063D0F71BEC634440,,,,,true,true,false,663,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Wildwood,false,308 Columbus Av,-73.97760984,New York,NY,1980,0101000020E61000000000A04A937E52C0DFFE0C64BC634440,,,,,true,true,false,664,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1983,Westside Books,false,178 Christopher St,-74.00951124,New York,NY,,0101000020E6100000000040519F8052C09B830A75BC5D4440,,,,,true,true,false,666,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Up in the Barn,false,314 W 11 St,-74.00667191,New York,NY,1980,0101000020E6100000000080706D8052C0560C4F7B275E4440,,,,,true,true,false,667,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Village Bar,false,531 Hudson St,-74.00622072,New York,NY,1980,0101000020E610000000000022698052C03A8C29DCFB5D4440,,,"Restaurant, Bar",,true,true,false,668,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Vinny's,false,189 East 7 St,-73.98042412,New York,NY,,0101000020E61000000000C01AC17E52C092D1E3D9C95C4440,,,,,true,true,false,669,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Yuki,false,226 East 53 St,-73.96864737,New York,NY,1980,0101000020E61000000000C097F97D52C06EAEBBB2E9604440,,,,,true,true,false,670,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Whacked (La Nouvelle Justine),false,101 East 2 St,-73.98732243,New York,NY,2000,0101000020E61000000000E02C347F52C085459FB89F5C4440,,,,,true,true,false,671,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Washington Square Lounge,false,679 Broadway,-73.99488032,New York,NY,1969,0101000020E61000000000C0D0AF7F52C010CEA466265D4440,,,"Dancing, mixed",,true,true,false,672,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Village Squire,false,49 West 8 St,-73.99848454,New York,NY,1969,0101000020E61000000000E0B3E87F52C067893997DD5D4440,,,Mod,,true,true,false,673,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Village Squire to Boot,false,61 West 8 St,-73.99868299,New York,NY,1969,0101000020E610000000008075F07F52C08F6EECEAE35D4440,,,Boots,,true,true,false,674,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages 1991,West 4th St Saloon,false,174 West 4 St,-74.00155874,New York,NY,1991,0101000020E61000000000E0DA1B8052C0A33D0718B95D4440,,,,,true,true,false,675,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Pershing's,false,232 Columbus Av,-73.97945571,New York,NY,1980,0101000020E61000000000804BB27E52C079A12DEF66634440,,,,,true,true,false,676,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Pleasure Chest,false,230 Columbus Av,-73.97948822,New York,NY,1980,0101000020E6100000000040F4B27E52C0E7D8374565634440,,,,,true,true,false,677,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
